Source	Target	Weight
517	687	1.0
167	687	1.0
516	687	1.0
515	687	1.0
514	687	1.0
190	687	1.0
513	687	1.0
31	687	1.0
341	687	1.0
512	687	1.0
511	687	1.0
510	687	1.0
168	687	1.0
509	687	1.0
508	687	1.0
507	687	1.0
506	687	1.0
505	687	1.0
504	687	1.0
547	687	1.0
548	687	1.0
549	687	1.0
588	687	1.0
595	687	1.0
594	687	1.0
39	687	1.0
593	687	1.0
153	687	1.0
592	687	1.0
591	687	1.0
590	687	1.0
589	687	1.0
38	687	1.0
550	687	1.0
329	687	1.0
587	687	1.0
586	687	1.0
154	687	1.0
585	687	1.0
584	687	1.0
583	687	1.0
582	687	1.0
581	687	1.0
596	687	1.0
597	687	1.0
328	687	1.0
192	687	1.0
608	687	1.0
152	687	1.0
106	687	1.0
607	687	1.0
40	687	1.0
606	687	1.0
325	687	1.0
605	687	1.0
604	1361	1.0
326	687	1.0
604	687	1.0
603	687	1.0
602	687	1.0
80	687	1.0
601	687	1.0
600	687	1.0
599	687	1.0
327	687	1.0
598	687	1.0
580	687	1.0
579	687	1.0
37	687	1.0
158	687	1.0
562	687	1.0
561	687	1.0
560	687	1.0
559	687	1.0
558	687	1.0
331	687	1.0
557	687	1.0
556	687	1.0
555	687	1.0
332	687	1.0
554	687	1.0
553	687	1.0
552	687	1.0
333	687	1.0
35	687	1.0
159	687	1.0
334	687	1.0
551	687	1.0
335	687	1.0
563	687	1.0
564	687	1.0
330	687	1.0
565	687	1.0
105	687	1.0
578	687	1.0
155	687	1.0
577	687	1.0
576	687	1.0
575	687	1.0
574	687	1.0
573	687	1.0
572	687	1.0
571	687	1.0
156	687	1.0
36	687	1.0
157	687	1.0
570	687	1.0
569	687	1.0
568	687	1.0
567	687	1.0
191	687	1.0
566	687	1.0
487	687	1.0
486	687	1.0
485	687	1.0
402	687	1.0
99	687	1.0
183	687	1.0
407	687	1.0
406	687	1.0
405	687	1.0
404	687	1.0
87	687	1.0
403	687	1.0
184	687	1.0
401	687	1.0
422	687	1.0
400	687	1.0
399	687	1.0
398	687	1.0
397	687	1.0
396	687	1.0
395	687	1.0
394	687	1.0
393	687	1.0
354	687	1.0
353	687	1.0
86	687	1.0
408	687	1.0
182	687	1.0
181	687	1.0
421	687	1.0
21	687	1.0
420	687	1.0
419	687	1.0
418	687	1.0
417	687	1.0
416	687	1.0
350	687	1.0
415	687	1.0
414	687	1.0
413	687	1.0
351	687	1.0
412	687	1.0
20	687	1.0
352	687	1.0
411	687	1.0
410	687	1.0
409	687	1.0
392	687	1.0
19	687	1.0
391	687	1.0
186	687	1.0
371	687	1.0
370	687	1.0
369	687	1.0
368	687	1.0
15	687	1.0
98	687	1.0
367	687	1.0
366	687	1.0
365	687	1.0
16	687	1.0
364	687	1.0
363	687	1.0
362	687	1.0
361	687	1.0
360	687	1.0
359	687	1.0
187	687	1.0
358	687	1.0
357	687	1.0
372	687	1.0
373	687	1.0
390	687	1.0
374	687	1.0
389	687	1.0
388	687	1.0
387	687	1.0
185	687	1.0
386	687	1.0
18	687	1.0
385	687	1.0
384	687	1.0
383	687	1.0
382	687	1.0
381	687	1.0
380	687	1.0
379	687	1.0
378	687	1.0
377	687	1.0
376	687	1.0
17	687	1.0
375	687	1.0
88	687	1.0
349	687	1.0
423	687	1.0
102	687	1.0
464	687	1.0
189	687	1.0
84	687	1.0
28	687	1.0
468	687	1.0
175	687	1.0
467	687	1.0
466	687	1.0
465	687	1.0
176	687	1.0
463	687	1.0
22	687	1.0
462	687	1.0
177	687	1.0
27	687	1.0
101	687	1.0
461	687	1.0
460	687	1.0
459	687	1.0
458	687	1.0
457	687	1.0
469	687	1.0
470	687	1.0
471	687	1.0
174	687	1.0
484	687	1.0
483	687	1.0
29	687	1.0
83	687	1.0
171	687	1.0
482	687	1.0
481	687	1.0
480	687	1.0
172	687	1.0
479	687	1.0
478	687	1.0
477	687	1.0
476	687	1.0
475	687	1.0
474	687	1.0
345	687	1.0
173	687	1.0
473	687	1.0
472	687	1.0
456	687	1.0
455	687	1.0
454	687	1.0
435	687	1.0
433	687	1.0
346	687	1.0
432	687	1.0
24	687	1.0
85	687	1.0
347	687	1.0
431	687	1.0
100	687	1.0
430	687	1.0
429	687	1.0
23	687	1.0
180	687	1.0
348	687	1.0
428	687	1.0
188	687	1.0
427	687	1.0
426	687	1.0
425	687	1.0
424	687	1.0
434	687	1.0
436	687	1.0
453	687	1.0
437	687	1.0
452	687	1.0
26	687	1.0
451	687	1.0
450	687	1.0
178	687	1.0
449	687	1.0
448	687	1.0
447	687	1.0
446	687	1.0
445	687	1.0
444	687	1.0
25	687	1.0
443	687	1.0
442	687	1.0
441	687	1.0
440	687	1.0
439	687	1.0
438	687	1.0
179	687	1.0
609	687	1.0
610	687	1.0
611	687	1.0
687	823	1.0
687	832	1.0
687	831	1.0
687	830	1.0
687	829	1.0
687	828	1.0
687	827	1.0
687	826	1.0
687	825	1.0
687	824	1.0
687	822	1.0
687	858	1.0
687	821	1.0
687	820	1.0
687	819	1.0
687	818	1.0
687	817	1.0
687	816	1.0
687	815	1.0
687	814	1.0
687	813	1.0
687	833	1.0
687	834	1.0
687	835	1.0
687	837	1.0
687	856	1.0
687	855	1.0
687	854	1.0
687	853	1.0
687	852	1.0
687	851	1.0
687	850	1.0
687	849	1.0
687	848	1.0
687	847	1.0
687	846	1.0
687	845	1.0
687	844	1.0
687	843	1.0
687	842	1.0
687	841	1.0
687	840	1.0
687	839	1.0
687	838	1.0
687	812	1.0
687	811	1.0
687	810	1.0
687	790	1.0
687	788	1.0
687	787	1.0
687	786	1.0
687	785	1.0
687	784	1.0
687	783	1.0
687	782	1.0
687	781	1.0
687	780	1.0
687	779	1.0
687	778	1.0
687	777	1.0
687	776	1.0
687	775	1.0
687	774	1.0
687	773	1.0
687	772	1.0
687	771	1.0
687	770	1.0
687	789	1.0
687	791	1.0
687	809	1.0
687	792	1.0
687	808	1.0
687	807	1.0
687	806	1.0
687	805	1.0
687	804	1.0
687	803	1.0
687	802	1.0
46	687	1.0
687	801	1.0
687	800	1.0
687	799	1.0
687	798	1.0
687	797	1.0
687	796	1.0
316	687	1.0
687	795	1.0
687	794	1.0
687	793	1.0
195	687	1.0
687	857	1.0
687	859	1.0
687	768	1.0
687	914	1.0
687	923	1.0
687	922	1.0
687	921	1.0
687	920	1.0
687	919	1.0
687	918	1.0
687	917	1.0
687	916	1.0
687	915	1.0
687	913	1.0
687	860	1.0
687	912	1.0
11	687	1.0
687	911	1.0
687	910	1.0
687	909	1.0
687	908	1.0
687	907	1.0
687	906	1.0
687	905	1.0
687	924	1.0
47	687	1.0
687	925	1.0
687	926	1.0
687	945	1.0
687	944	1.0
687	943	1.0
687	942	1.0
687	941	1.0
687	940	1.0
687	939	1.0
687	938	1.0
687	937	1.0
687	936	1.0
687	935	1.0
687	934	1.0
687	933	1.0
687	932	1.0
687	931	1.0
687	930	1.0
687	929	1.0
687	928	1.0
687	927	1.0
687	904	1.0
97	687	1.0
687	903	1.0
687	881	1.0
687	879	1.0
687	878	1.0
687	877	1.0
687	876	1.0
687	875	1.0
687	874	1.0
687	873	1.0
687	872	1.0
687	871	1.0
687	870	1.0
687	869	1.0
687	868	1.0
687	867	1.0
687	866	1.0
687	865	1.0
687	864	1.0
687	863	1.0
687	862	1.0
687	861	1.0
687	880	1.0
687	882	1.0
687	902	1.0
687	883	1.0
687	901	1.0
687	900	1.0
315	687	1.0
687	899	1.0
687	898	1.0
687	897	1.0
687	896	1.0
687	895	1.0
687	894	1.0
687	893	1.0
687	892	1.0
687	891	1.0
687	890	1.0
687	889	1.0
687	888	1.0
687	887	1.0
687	886	1.0
687	885	1.0
687	884	1.0
687	769	1.0
687	767	1.0
612	687	1.0
321	687	1.0
148	687	1.0
661	687	1.0
660	687	1.0
659	687	1.0
658	687	1.0
43	687	1.0
320	687	1.0
657	687	1.0
656	687	1.0
655	687	1.0
680	687	1.0
654	687	1.0
79	687	1.0
653	687	1.0
652	687	1.0
193	687	1.0
651	687	1.0
650	687	1.0
649	687	1.0
149	687	1.0
662	687	1.0
663	687	1.0
109	687	1.0
147	687	1.0
678	687	1.0
677	687	1.0
676	687	1.0
675	687	1.0
674	687	1.0
673	687	1.0
672	687	1.0
78	687	1.0
44	687	1.0
146	687	1.0
671	687	1.0
670	687	1.0
669	687	1.0
194	687	1.0
668	687	1.0
667	687	1.0
666	687	1.0
665	687	1.0
664	687	1.0
648	687	1.0
647	687	1.0
646	687	1.0
629	687	1.0
627	687	1.0
626	687	1.0
625	687	1.0
624	687	1.0
623	687	1.0
622	687	1.0
621	687	1.0
620	687	1.0
151	687	1.0
13	687	1.0
619	687	1.0
41	687	1.0
618	687	1.0
617	687	1.0
616	687	1.0
615	687	1.0
614	687	1.0
613	687	1.0
107	687	1.0
628	687	1.0
630	687	1.0
645	687	1.0
108	687	1.0
644	687	1.0
322	687	1.0
643	687	1.0
642	687	1.0
641	687	1.0
640	687	1.0
323	687	1.0
639	687	1.0
638	687	1.0
637	687	1.0
636	687	1.0
42	687	1.0
635	687	1.0
634	687	1.0
633	687	1.0
150	687	1.0
324	687	1.0
632	687	1.0
631	687	1.0
679	687	1.0
681	687	1.0
687	766	1.0
687	735	1.0
687	742	1.0
687	741	1.0
687	740	1.0
687	739	1.0
687	738	1.0
687	737	1.0
110	687	1.0
12	687	1.0
687	736	1.0
687	734	1.0
682	687	1.0
687	733	1.0
687	732	1.0
687	731	1.0
687	730	1.0
687	729	1.0
687	728	1.0
687	727	1.0
687	726	1.0
687	725	1.0
687	743	1.0
687	744	1.0
687	745	1.0
687	746	1.0
687	765	1.0
687	764	1.0
687	763	1.0
687	762	1.0
687	761	1.0
687	760	1.0
687	759	1.0
687	758	1.0
687	757	1.0
687	756	1.0
687	755	1.0
687	754	1.0
687	753	1.0
687	752	1.0
687	751	1.0
687	750	1.0
687	749	1.0
687	748	1.0
687	747	1.0
687	724	1.0
687	723	1.0
687	722	1.0
687	701	1.0
319	687	1.0
687	699	1.0
687	698	1.0
687	697	1.0
687	696	1.0
687	695	1.0
687	694	1.0
687	693	1.0
687	692	1.0
687	691	1.0
687	690	1.0
687	689	1.0
687	688	1.0
145	687	1.0
45	687	1.0
686	687	1.0
685	687	1.0
684	687	1.0
683	687	1.0
687	700	1.0
687	702	1.0
687	721	1.0
687	703	1.0
687	720	1.0
687	719	1.0
687	718	1.0
687	717	1.0
687	716	1.0
687	715	1.0
687	714	1.0
687	713	1.0
687	712	1.0
687	711	1.0
317	687	1.0
687	710	1.0
687	709	1.0
687	708	1.0
687	707	1.0
318	687	1.0
687	706	1.0
687	705	1.0
687	704	1.0
687	1618	1.0
687	1572	1.0
687	1619	1.0
687	2497	1.0
687	2504	1.0
687	2503	1.0
234	687	1.0
687	2502	1.0
235	687	1.0
687	2501	1.0
687	2500	1.0
687	2499	1.0
687	2498	1.0
687	2496	1.0
687	2273	1.0
687	2495	1.0
687	2494	1.0
687	2493	1.0
687	2492	1.0
687	2491	1.0
93	687	1.0
687	2490	1.0
687	2489	1.0
687	2488	1.0
687	2505	1.0
687	2506	1.0
687	2507	1.0
687	2508	1.0
687	2527	1.0
687	2526	1.0
687	2525	1.0
687	2524	1.0
687	2523	1.0
687	2522	1.0
687	2521	1.0
687	2520	1.0
687	2519	1.0
687	2518	1.0
687	2517	1.0
687	2516	1.0
687	2515	1.0
687	2514	1.0
687	2513	1.0
687	2512	1.0
687	2511	1.0
687	2510	1.0
687	2509	1.0
687	2487	1.0
687	2486	1.0
687	2485	1.0
687	2465	1.0
687	2463	1.0
687	2462	1.0
238	687	1.0
687	2461	1.0
687	2460	1.0
687	2459	1.0
687	2458	1.0
687	2457	1.0
687	2456	1.0
687	2455	1.0
687	2454	1.0
687	2453	1.0
687	2452	1.0
3	687	1.0
687	2451	1.0
687	2450	1.0
687	2449	1.0
687	2448	1.0
687	2447	1.0
687	2464	1.0
237	687	1.0
687	2484	1.0
687	2466	1.0
687	2483	1.0
687	2482	1.0
687	2481	1.0
687	2480	1.0
64	687	1.0
687	2479	1.0
687	2478	1.0
687	2477	1.0
687	2476	1.0
687	2475	1.0
687	2474	1.0
687	2473	1.0
236	687	1.0
687	2472	1.0
687	2471	1.0
687	2470	1.0
687	2469	1.0
687	2468	1.0
687	2467	1.0
687	2528	1.0
209	687	1.0
687	2529	1.0
687	2592	1.0
230	687	1.0
687	2590	1.0
687	2589	1.0
687	2588	1.0
687	2587	1.0
687	2586	1.0
687	2585	1.0
231	687	1.0
232	687	1.0
687	2584	1.0
687	2583	1.0
687	2582	1.0
687	2581	1.0
687	2580	1.0
687	2579	1.0
687	2578	1.0
687	2577	1.0
687	2576	1.0
687	2575	1.0
687	2591	1.0
687	2593	1.0
687	2573	1.0
229	687	1.0
687	2610	1.0
687	2609	1.0
687	2608	1.0
687	2607	1.0
687	2606	1.0
687	2605	1.0
687	2604	1.0
687	2603	1.0
687	2602	1.0
687	2601	1.0
687	2600	1.0
687	2599	1.0
131	687	1.0
687	2598	1.0
228	687	1.0
687	2597	1.0
687	2596	1.0
687	2595	1.0
687	2594	1.0
687	2574	1.0
687	2572	1.0
687	2530	1.0
687	2550	1.0
65	687	1.0
687	2548	1.0
687	2547	1.0
687	2546	1.0
687	2545	1.0
687	2544	1.0
687	2543	1.0
687	2542	1.0
687	2541	1.0
687	2540	1.0
687	2539	1.0
687	2538	1.0
687	2537	1.0
687	2536	1.0
687	2535	1.0
687	2534	1.0
687	2533	1.0
