Source	Target	Weight
25	1922	1.0
25	1921	1.0
25	1920	1.0
25	1948	1.0
25	1949	1.0
25	1950	1.0
25	1951	1.0
25	1978	1.0
25	1977	1.0
25	1976	1.0
25	1975	1.0
25	1974	1.0
25	1973	1.0
25	1972	1.0
25	1971	1.0
25	1970	1.0
25	1969	1.0
25	1968	1.0
25	1967	1.0
25	1966	1.0
25	1965	1.0
25	1964	1.0
25	1963	1.0
25	1962	1.0
25	1961	1.0
25	1960	1.0
25	1959	1.0
25	1958	1.0
25	1957	1.0
25	1956	1.0
25	1955	1.0
25	1954	1.0
25	1953	1.0
25	1952	1.0
25	1792	1.0
25	1790	1.0
25	1541	1.0
25	1618	1.0
25	1631	1.0
25	1630	1.0
25	1629	1.0
25	1628	1.0
25	1627	1.0
25	1626	1.0
25	1625	1.0
25	1624	1.0
25	1623	1.0
25	1622	1.0
25	1621	1.0
25	1620	1.0
25	1619	1.0
25	1617	1.0
25	1633	1.0
25	1616	1.0
25	1615	1.0
25	1614	1.0
25	1613	1.0
25	1612	1.0
25	1611	1.0
25	1610	1.0
25	1609	1.0
25	1608	1.0
25	1607	1.0
25	1606	1.0
25	1605	1.0
25	1604	1.0
25	1632	1.0
25	1634	1.0
25	1789	1.0
25	1650	1.0
25	1663	1.0
25	1662	1.0
25	1661	1.0
25	1660	1.0
25	1659	1.0
25	1658	1.0
25	1657	1.0
25	1656	1.0
25	1655	1.0
25	1654	1.0
25	1653	1.0
25	1652	1.0
25	1651	1.0
25	1649	1.0
25	1635	1.0
25	1648	1.0
25	1647	1.0
25	1646	1.0
25	1645	1.0
25	1644	1.0
25	1643	1.0
25	1642	1.0
25	1641	1.0
25	1640	1.0
25	1639	1.0
25	1638	1.0
25	1637	1.0
25	1636	1.0
25	1603	1.0
25	1602	1.0
25	1601	1.0
25	1556	1.0
25	1569	1.0
25	1568	1.0
25	1567	1.0
25	1566	1.0
25	1565	1.0
25	1564	1.0
25	1563	1.0
25	1562	1.0
25	1561	1.0
25	1560	1.0
25	1559	1.0
25	1558	1.0
25	1557	1.0
25	1555	1.0
25	1600	1.0
25	1554	1.0
25	1553	1.0
25	1552	1.0
25	1551	1.0
25	1550	1.0
25	1549	1.0
25	1548	1.0
25	1547	1.0
25	1546	1.0
25	1545	1.0
25	1544	1.0
25	1543	1.0
25	1542	1.0
25	1570	1.0
25	1571	1.0
25	1572	1.0
25	1573	1.0
25	1599	1.0
25	1598	1.0
25	1597	1.0
25	1596	1.0
25	1595	1.0
25	1594	1.0
19	25	1.0
25	1593	1.0
25	1592	1.0
25	1591	1.0
25	1590	1.0
25	1589	1.0
25	1588	1.0
25	1587	1.0
25	1586	1.0
25	1585	1.0
25	1584	1.0
25	1583	1.0
25	1582	1.0
25	1581	1.0
25	1580	1.0
25	1579	1.0
25	1578	1.0
25	1577	1.0
25	1576	1.0
25	1575	1.0
25	1574	1.0
25	1664	1.0
25	1665	1.0
25	1666	1.0
25	1744	1.0
25	1757	1.0
25	1756	1.0
25	1755	1.0
25	1754	1.0
25	1753	1.0
25	1752	1.0
25	1751	1.0
25	1750	1.0
25	1749	1.0
25	1748	1.0
25	1747	1.0
25	1746	1.0
25	1745	1.0
25	1743	1.0
25	1728	1.0
25	1742	1.0
25	1741	1.0
25	1740	1.0
25	1739	1.0
25	1738	1.0
25	1737	1.0
25	1736	1.0
25	1735	1.0
25	1734	1.0
25	1733	1.0
25	1732	1.0
25	1731	1.0
25	1730	1.0
25	1758	1.0
25	1759	1.0
25	1760	1.0
25	1761	1.0
25	1788	1.0
25	1787	1.0
25	1786	1.0
25	1785	1.0
25	1784	1.0
25	1783	1.0
25	1782	1.0
25	1781	1.0
25	1780	1.0
25	1779	1.0
25	1778	1.0
25	1777	1.0
25	1776	1.0
25	1775	1.0
25	1774	1.0
25	1773	1.0
25	1772	1.0
25	1771	1.0
25	1770	1.0
25	1769	1.0
25	1768	1.0
25	1767	1.0
25	1766	1.0
25	1765	1.0
25	1764	1.0
25	1763	1.0
25	1762	1.0
25	1729	1.0
25	1727	1.0
25	1667	1.0
25	1682	1.0
25	1695	1.0
25	1694	1.0
25	1693	1.0
25	1692	1.0
25	1691	1.0
25	1690	1.0
25	1689	1.0
25	1688	1.0
25	1687	1.0
25	1686	1.0
25	1685	1.0
25	1684	1.0
25	1683	1.0
25	1681	1.0
25	1726	1.0
25	1680	1.0
25	1679	1.0
25	1678	1.0
25	1677	1.0
25	1676	1.0
25	1675	1.0
25	1674	1.0
25	1673	1.0
25	1672	1.0
25	1671	1.0
25	1670	1.0
25	1669	1.0
25	1668	1.0
25	1696	1.0
25	1697	1.0
25	1698	1.0
25	1699	1.0
25	1725	1.0
25	1724	1.0
25	1723	1.0
25	1722	1.0
25	1721	1.0
25	1720	1.0
25	1719	1.0
25	1718	1.0
25	1717	1.0
18	25	1.0
25	1716	1.0
25	1715	1.0
25	1714	1.0
25	1713	1.0
25	1712	1.0
25	1711	1.0
25	1710	1.0
25	1709	1.0
25	1708	1.0
25	1707	1.0
25	1706	1.0
25	1705	1.0
25	1704	1.0
25	1703	1.0
25	1702	1.0
25	1701	1.0
25	1700	1.0
25	1037	1.0
25	1036	1.0
25	1035	1.0
25	349	1.0
25	336	1.0
25	337	1.0
25	338	1.0
25	339	1.0
25	340	1.0
25	341	1.0
25	342	1.0
25	343	1.0
25	344	1.0
25	345	1.0
25	346	1.0
25	347	1.0
25	348	1.0
25	350	1.0
25	334	1.0
25	351	1.0
25	352	1.0
25	353	1.0
25	354	1.0
25	355	1.0
25	356	1.0
25	357	1.0
25	358	1.0
25	359	1.0
25	360	1.0
25	361	1.0
25	362	1.0
25	363	1.0
25	335	1.0
25	333	1.0
25	428	1.0
25	317	1.0
25	304	1.0
25	305	1.0
25	306	1.0
25	307	1.0
25	308	1.0
25	309	1.0
25	310	1.0
25	311	1.0
25	312	1.0
25	313	1.0
25	314	1.0
25	315	1.0
25	316	1.0
25	318	1.0
25	332	1.0
25	319	1.0
25	320	1.0
25	321	1.0
25	322	1.0
25	323	1.0
25	324	1.0
25	325	1.0
25	326	1.0
25	327	1.0
25	328	1.0
25	329	1.0
25	330	1.0
25	331	1.0
25	364	1.0
25	365	1.0
25	366	1.0
25	412	1.0
25	399	1.0
25	400	1.0
25	401	1.0
25	402	1.0
25	403	1.0
25	404	1.0
25	405	1.0
25	406	1.0
25	407	1.0
25	408	1.0
25	409	1.0
25	410	1.0
25	411	1.0
25	413	1.0
25	367	1.0
25	414	1.0
25	415	1.0
25	416	1.0
25	417	1.0
25	418	1.0
25	419	1.0
25	420	1.0
25	421	1.0
25	422	1.0
25	423	1.0
25	424	1.0
25	425	1.0
25	426	1.0
25	398	1.0
25	397	1.0
25	396	1.0
25	395	1.0
25	368	1.0
25	369	1.0
25	370	1.0
25	371	1.0
25	372	1.0
25	373	1.0
25	374	1.0
25	375	1.0
25	376	1.0
25	377	1.0
25	378	1.0
25	379	1.0
25	380	1.0
25	381	1.0
25	382	1.0
25	383	1.0
25	384	1.0
25	385	1.0
25	386	1.0
25	387	1.0
25	388	1.0
25	389	1.0
25	390	1.0
25	391	1.0
25	392	1.0
25	393	1.0
25	394	1.0
25	303	1.0
25	302	1.0
25	301	1.0
25	222	1.0
25	209	1.0
25	210	1.0
25	211	1.0
25	212	1.0
25	213	1.0
25	214	1.0
25	215	1.0
25	216	1.0
25	217	1.0
25	218	1.0
25	219	1.0
25	220	1.0
25	221	1.0
25	223	1.0
25	238	1.0
25	224	1.0
25	225	1.0
25	226	1.0
25	227	1.0
25	228	1.0
25	229	1.0
25	230	1.0
25	231	1.0
25	232	1.0
25	233	1.0
25	234	1.0
25	235	1.0
25	236	1.0
25	208	1.0
25	207	1.0
25	206	1.0
25	205	1.0
25	178	1.0
25	179	1.0
25	180	1.0
25	181	1.0
25	182	1.0
25	183	1.0
25	184	1.0
25	185	1.0
25	186	1.0
25	187	1.0
25	188	1.0
25	189	1.0
25	190	1.0
25	191	1.0
25	192	1.0
25	193	1.0
25	194	1.0
25	195	1.0
25	196	1.0
25	197	1.0
25	198	1.0
25	199	1.0
25	200	1.0
25	201	1.0
25	202	1.0
25	203	1.0
25	204	1.0
25	237	1.0
25	239	1.0
25	300	1.0
25	285	1.0
25	272	1.0
25	273	1.0
25	274	1.0
25	275	1.0
25	276	1.0
25	277	1.0
25	278	1.0
25	279	1.0
25	280	1.0
25	281	1.0
25	282	1.0
25	283	1.0
25	284	1.0
25	286	1.0
25	240	1.0
25	287	1.0
25	288	1.0
25	289	1.0
25	290	1.0
25	291	1.0
25	292	1.0
25	293	1.0
25	294	1.0
25	295	1.0
25	296	1.0
25	297	1.0
25	298	1.0
25	299	1.0
25	271	1.0
25	270	1.0
25	269	1.0
25	268	1.0
25	241	1.0
25	242	1.0
25	243	1.0
25	244	1.0
25	245	1.0
25	246	1.0
25	247	1.0
25	248	1.0
25	249	1.0
25	250	1.0
25	251	1.0
25	252	1.0
25	253	1.0
25	254	1.0
25	255	1.0
25	256	1.0
25	257	1.0
25	258	1.0
25	259	1.0
25	260	1.0
25	261	1.0
25	262	1.0
25	263	1.0
25	264	1.0
25	265	1.0
25	266	1.0
25	267	1.0
25	427	1.0
25	429	1.0
25	176	1.0
25	602	1.0
25	589	1.0
25	590	1.0
25	591	1.0
25	592	1.0
25	593	1.0
25	594	1.0
25	595	1.0
25	596	1.0
25	597	1.0
25	598	1.0
25	599	1.0
25	600	1.0
25	601	1.0
25	603	1.0
25	587	1.0
25	604	1.0
25	605	1.0
25	606	1.0
25	607	1.0
25	608	1.0
25	609	1.0
25	610	1.0
25	611	1.0
25	612	1.0
25	613	1.0
25	614	1.0
25	615	1.0
25	616	1.0
25	588	1.0
25	586	1.0
25	430	1.0
25	570	1.0
25	557	1.0
25	558	1.0
25	559	1.0
25	560	1.0
25	561	1.0
25	562	1.0
25	563	1.0
25	564	1.0
25	565	1.0
25	566	1.0
25	567	1.0
25	568	1.0
25	569	1.0
25	571	1.0
25	585	1.0
25	572	1.0
25	573	1.0
25	574	1.0
25	575	1.0
25	576	1.0
25	577	1.0
25	578	1.0
25	579	1.0
25	580	1.0
25	581	1.0
25	582	1.0
25	583	1.0
25	584	1.0
25	617	1.0
25	618	1.0
25	619	1.0
25	665	1.0
25	652	1.0
25	653	1.0
25	654	1.0
25	655	1.0
25	656	1.0
25	657	1.0
25	658	1.0
25	659	1.0
25	660	1.0
25	661	1.0
25	662	1.0
25	663	1.0
25	664	1.0
25	666	1.0
25	620	1.0
25	667	1.0
25	668	1.0
25	669	1.0
25	670	1.0
25	671	1.0
25	672	1.0
25	673	1.0
25	674	1.0
25	675	1.0
25	676	1.0
25	677	1.0
25	678	1.0
25	679	1.0
25	651	1.0
25	650	1.0
25	649	1.0
25	648	1.0
25	621	1.0
25	622	1.0
25	623	1.0
25	624	1.0
25	625	1.0
25	626	1.0
25	627	1.0
25	628	1.0
25	629	1.0
25	630	1.0
25	631	1.0
25	632	1.0
25	633	1.0
25	634	1.0
25	635	1.0
25	636	1.0
25	637	1.0
25	638	1.0
25	639	1.0
25	640	1.0
25	641	1.0
25	642	1.0
25	643	1.0
25	644	1.0
25	645	1.0
25	646	1.0
25	647	1.0
25	556	1.0
25	555	1.0
25	554	1.0
25	475	1.0
25	462	1.0
25	463	1.0
25	464	1.0
25	465	1.0
25	466	1.0
25	467	1.0
25	468	1.0
25	469	1.0
25	470	1.0
25	471	1.0
25	472	1.0
25	473	1.0
25	474	1.0
25	476	1.0
25	491	1.0
25	477	1.0
25	478	1.0
25	479	1.0
25	480	1.0
25	481	1.0
25	482	1.0
25	483	1.0
25	484	1.0
25	485	1.0
25	486	1.0
25	487	1.0
25	488	1.0
25	489	1.0
25	461	1.0
25	460	1.0
25	459	1.0
25	458	1.0
25	431	1.0
25	432	1.0
25	433	1.0
25	434	1.0
25	435	1.0
25	436	1.0
25	437	1.0
25	438	1.0
25	439	1.0
25	440	1.0
25	441	1.0
25	442	1.0
25	443	1.0
25	444	1.0
25	445	1.0
25	446	1.0
25	447	1.0
25	448	1.0
25	449	1.0
25	450	1.0
25	451	1.0
25	452	1.0
25	453	1.0
25	454	1.0
25	455	1.0
25	456	1.0
25	457	1.0
25	490	1.0
25	492	1.0
25	553	1.0
25	538	1.0
25	525	1.0
25	526	1.0
25	527	1.0
25	528	1.0
25	529	1.0
25	530	1.0
25	531	1.0
25	532	1.0
25	533	1.0
25	534	1.0
25	535	1.0
25	536	1.0
25	537	1.0
25	539	1.0
25	493	1.0
25	540	1.0
25	541	1.0
25	542	1.0
25	543	1.0
25	544	1.0
25	545	1.0
25	546	1.0
25	547	1.0
25	548	1.0
25	549	1.0
25	550	1.0
25	551	1.0
25	552	1.0
25	524	1.0
25	523	1.0
25	522	1.0
25	521	1.0
25	494	1.0
25	495	1.0
25	496	1.0
25	497	1.0
25	498	1.0
25	499	1.0
25	500	1.0
25	501	1.0
25	502	1.0
25	503	1.0
25	504	1.0
25	505	1.0
25	506	1.0
25	507	1.0
25	508	1.0
25	509	1.0
25	510	1.0
25	511	1.0
25	512	1.0
25	513	1.0
25	514	1.0
25	515	1.0
25	516	1.0
25	517	1.0
25	518	1.0
25	519	1.0
25	520	1.0
25	177	1.0
25	175	1.0
25	1034	1.0
25	863	1.0
25	876	1.0
25	875	1.0
25	874	1.0
25	873	1.0
25	872	1.0
25	871	1.0
25	870	1.0
25	869	1.0
25	868	1.0
25	867	1.0
25	866	1.0
25	865	1.0
25	864	1.0
25	862	1.0
25	878	1.0
25	861	1.0
25	860	1.0
25	859	1.0
25	858	1.0
25	857	1.0
25	856	1.0
25	855	1.0
25	854	1.0
25	853	1.0
25	852	1.0
25	851	1.0
25	850	1.0
25	849	1.0
25	877	1.0
25	879	1.0
25	784	1.0
25	895	1.0
25	908	1.0
25	907	1.0
25	906	1.0
25	905	1.0
25	904	1.0
25	903	1.0
25	902	1.0
25	901	1.0
25	900	1.0
25	899	1.0
25	898	1.0
25	897	1.0
25	896	1.0
25	894	1.0
25	880	1.0
25	893	1.0
25	892	1.0
25	891	1.0
25	890	1.0
25	889	1.0
25	888	1.0
25	887	1.0
25	886	1.0
25	885	1.0
25	884	1.0
25	883	1.0
25	882	1.0
25	881	1.0
25	848	1.0
25	847	1.0
25	846	1.0
25	800	1.0
25	813	1.0
25	812	1.0
25	811	1.0
25	810	1.0
25	809	1.0
25	808	1.0
25	807	1.0
25	806	1.0
25	805	1.0
25	804	1.0
25	803	1.0
25	802	1.0
25	801	1.0
25	799	1.0
25	845	1.0
25	798	1.0
25	797	1.0
25	796	1.0
25	795	1.0
25	794	1.0
25	793	1.0
25	792	1.0
25	791	1.0
25	790	1.0
25	789	1.0
25	788	1.0
25	787	1.0
25	786	1.0
25	814	1.0
25	815	1.0
25	816	1.0
25	817	1.0
